14	3084	1
14	4070	1
14	3372	1
14	3530	1
14	4860	1
14	1627	1
14	2660	1
14	4775	1
14	3430	1
14	1288	1
14	1655	1
14	3447	1
14	2621	1
14	1905	1
14	5611	1
14	1006	2
14	4749	3
14	410	4
14	856	1
14	478	1
14	5022	1
14	273	1
14	1804	1
14	4201	1
14	920	1
14	2831	2
14	1117	1
14	4818	1
14	3474	1
14	665	1
14	3887	1
14	1812	1
14	555	1
14	1185	1
14	2171	1
14	1935	1
14	2441	1
14	3124	1
14	3825	1
14	1715	1
14	4509	1
14	645	1
14	5473	1
14	874	1
14	1202	1
14	3374	1
14	852	1
14	1865	1
14	3194	1
14	5024	1
14	3576	1
14	788	1
14	3909	1
14	3976	1
14	4879	1
15	3951	1
15	5182	1
15	5101	1
15	4800	1
15	532	2
15	1877	3
15	2168	2
15	1538	1
15	1798	1
15	1621	1
15	1594	1
15	1943	1
15	4091	1
15	703	1
15	2754	1
15	2064	1
15	5625	1
15	2739	1
15	4316	1
15	3086	1
15	3033	1
15	5670	1
15	2885	1
15	1194	1
15	4573	1
15	2792	1
15	4451	1
15	1654	1
15	1132	1
16	3878	1
16	1616	1
16	2038	1
16	1673	1
16	2113	1
16	5315	1
16	2892	1
16	719	1
16	1927	1
16	1448	1
16	3421	1
16	5537	1
16	2087	1
16	4663	1
16	5061	1
16	3247	1
16	2584	1
16	3081	1
16	3516	1
16	5427	1
16	3828	1
16	4963	1
16	3816	1
16	5519	1
16	2708	1
16	5620	1
16	2976	1
16	1230	1
16	3727	1
16	4219	1
16	1938	1
16	1475	1
16	4168	1
16	3241	1
16	2493	1
16	1424	1
16	5568	1
16	4829	1
16	3056	1
16	2884	1
16	2160	1
16	2414	1
16	3043	1
16	2946	1
16	4624	1
16	3552	1
16	5042	1
16	4329	1
16	3084	1
16	1373	1
16	2240	1
17	3951	1
17	4780	1
17	2066	1
17	394	1
17	4413	1
17	3176	1
17	2824	1
17	1030	1
17	4164	1
17	1880	1
17	3455	1
17	4174	1
17	1410	2
17	272	2
17	2179	1
17	5411	1
17	3876	3
17	3084	3
17	4178	3
17	502	1
17	1265	1
17	2274	1
17	5625	4
17	5124	2
17	4648	1
17	2197	1
17	5159	1
17	3837	1
17	3718	1
17	1432	1
17	763	1
17	4550	1
17	3723	1
17	5638	1
17	4563	1
17	4147	1
17	4764	1
17	3444	1
17	1188	1
17	1218	1
17	4661	1
17	2076	1
17	444	1
17	3015	1
17	742	2
17	1814	1
17	2011	1
17	3831	1
17	5386	1
17	1444	1
17	1674	1
17	1840	1
18	3951	1
18	3204	1
18	2021	1
18	4931	1
18	3665	1
18	819	1
18	3942	1
18	454	1
18	1076	1
18	5569	1
18	3004	1
18	3028	1
18	242	1
18	4844	1
18	2846	1
18	2534	1
18	1820	1
18	4392	1
18	1056	1
18	3056	1
18	2396	1
18	2361	1
18	4717	1
18	810	1
18	4329	1
18	1444	1
18	1944	1
18	2391	1
18	4910	1
18	1701	1
18	4351	1
18	1850	1
18	2523	1
18	828	1
18	4572	1
18	4855	1
18	4798	1
18	4313	1
18	2831	1
18	3994	1
18	2117	1
18	555	1
18	684	1
18	607	1
18	3339	1
18	3780	1
18	1253	1
18	3889	1
18	2611	1
18	4242	1
18	3430	1
18	445	1
18	1263	1
18	1892	1
18	2193	1
18	948	1
18	5625	1
19	3951	1
19	3204	1
19	2021	1
19	4931	1
19	3665	1
19	819	1
19	3942	1
19	454	1
19	1076	1
19	4206	1
19	4266	1
19	5228	1
19	3168	1
19	2846	1
19	2534	1
19	1239	1
19	1200	1
19	4874	1
19	948	1
19	5167	1
19	2194	2
19	4717	2
19	2432	1
19	828	2
19	4572	1
19	4276	1
19	3691	1
19	3080	1
19	1491	1
19	1827	1
19	1003	1
19	1166	2
19	3473	1
19	4723	1
19	4949	1
19	4355	1
19	4647	1
19	4964	1
19	4314	3
19	485	1
19	5641	1
